//버전	//변수명	명칭	기본생성개수	최대곂침개수	1차아이템종류	2차아이템종류	3차아이템종류	아이템직업소속	소비불가	사용가능	사용성별	가격	내구력	마모도	수리회수	잡는형식	속성	장착위치	장착위치	파츠파일	제거될위치	기본부위무시	아이템레벨	희귀성	상점판매가능	로그남길것	상용화 판단	필요 아이템종류	필요 아이템	최소능력	최대능력	공격 속성	속성 공격력	회피율	블럭율		최대추가스킬	공격 스타일	무기종류	아이템1차공격순서	아이템2차공격순서	아이템3차공격순서	아이템4차공격순서	지속피해	최대장전개수	반동	장전시간	추가공격성공률	공격속도	타격시 반동	공격범위	적용확률	적용대상1	적용대상2	적용대상3	적용값1	적용값2	적용값3	적용변화값1	적용변화값2	적용변화값3	참조값 1	참조값 2	참조값 3	발동 마법	발동 레벨	마법 확률	필요MP	필요EP	학과필요레벨	선행스킬1	선행스킬레벨1	선행스킬2	선행스킬 레벨2	기술준비	기술 준비시간	기술 시전거리	원소이펙트	사용 효과(시전효과)	효과 2 (발사체)	"효과 3 (발동효과,타겟)"	효과 4(유지효과)	"효과 5(발동효과,시전자)"	사용 모션	유지시간	지속시간	발동대상	사용시기	마법범위	마법속성	무기종류설정	보석옵션설정	변환될무기설정	변환될확률설정	레드칩액수설정	참조수치2	기술속성	전기저항	불저항	바람저항	물저항	땅저항	악행	숙련레벨	최대숙련레벨	서브디파인위치	현재경험치	연속기술방식	비행속도	비행선회각(좌우)	비행선회각(상하)	비행제한레벨	비행연료충전량	가속연료충전량	팩당연료충전량	제한레벨1	반사광	공격음1(무기 타격음)	공격음2(무기 크리티컬)	아이콘파일	퀘스트 ID	텍스트 파일명	설명	최소사용레벨	최대사용레벨	아이템그룹	사용제한그룹	중첩사용개수	효과적용수치	사용대상최소제련수치	사용대상최대제련수치	귀속해제 가능	귀속 여부	귀속 해제 후 상태	타격 시 발동 마법	발동 레벨	마법 확률	대상	타격 당했을 시 발동 마법	발동 레벨	마법 확률	대상	착용 시 발동 마법	발동 레벨	제련 가능	속성 제련 가능 여부	보석 제련 가능	피어싱 가능 여부	각성 가능 여부	아이템 시간 소비 타입
//ver6	//dwID	szName	dwNum	dwPackMax	dwItemKind1	dwItemKind2	dwItemKind3	dwItemJob	bPermanence	dwUseable	dwItemSex	dwCost	dwEndurance	nAbrasion	nMaxRepair	dwHanded	dwFlag	dwParts	dwPartsub	bPartFile	dwExclusive	dwBasePartsIgnore	dwItemLV	dwItemRare	dwShopAble	bLog	bCharged	dwLinkKindBullet	dwLinkKind	dwAbilityMin	dwAbilityMax	eItemType	wItemEAtk	dwParry	dwBlockRating	dwAddSkillMin	dwAddSkillMax	dwAtkStyle	dwWeaponType	dwItemAtkOrder1	dwItemAtkOrder2	dwItemAtkOrder3	dwItemAtkOrder4	bContinuousPain	dwShellQuantity	dwRecoil	dwLoadingTime	nAdjHitRate	dwAttackSpeed	dwDmgShift	dwAttackRange	dwProbability	dwDestParam1	dwDestParam2	dwDestParam3	nAdjParamVal1	nAdjParamVal2	nAdjParamVal3	dwChgParamVal1	dwChgParamVal2	dwChgParamVal3	dwdestData1	dwdestData2	dwdestData3	dwactiveskill	dwactiveskillLv	dwactiveskillper	dwReqMp	dwRepFp	dwReqDisLV	dwReSkill1	dwReSkillLevel1	dwReSkill2	dwReSkillLevel2	dwSkillReadyType	dwSkillReady	dwSkillRange	dwSfxElemental	dwSfxObj	dwSfxObj2	dwSfxObj3	dwSfxObj4	dwSfxObj5	"dwUseMotion(01,02,03 번호 붙여 다음 동작연결)"	dwCircleTime	dwSkillTime	dwExeTarget	dwUseChance	dwSpellRegion	dwSpellType	dwReferStat1	dwReferStat2	dwReferTarget1	dwReferTarget2	dwReferValue1	dwReferValue2	dwSkillType	fItemResistElecricity	fItemResistFire	fItemResistWind	fItemResistWater	fItemResistEarth	nEvildoing	dwExpertLV	ExpertMax	dwSubDefine	dwExp	dwComboStyle	fFlightSpeed	fFlightLRAngle	fFlightTBAngle	dwFlightLimit	dwFFuelReMax	dwAFuelReMax	dwFuelRe	dwLimitLevel1	dwReflect	dwSndAttack1	dwSndAttack2	szIcon	dwQuestID	szTextFile	szComment	nMinLimitLevel	nMaxLimitLevel	nItemGroup	nUseLimitGroup	nMaxDuplication	nEffectValue	nTargetMinEnchant	nTargetMaxEnchant	bResetBind	nBindCondition	nResetBindCondition	dwHitActiveSkillId	dwHitActiveSkillLv	dwHitActiveSkillProb	dwHitActiveSkillTarget	dwDamageActiveSkillId	dwDamageActiveSkillLv	dwDamageActiveSkillProb	dwDamageActiveSkillTarget	dwEquipActiveSkillId	dwEquipActiveSkillLv	dwSmelting	dwAttsmelting	dwGemsmelting	dwPierce 	dwUprouse	bAbsoluteTime
//6	II_DEFAULT	IDS_PROPITEM_TXT_000000	1	1	IK1_SYSTEM	=	=	=	=	=	=	1	=	=	=	=	=	=	=	0	=	=	=	=	=	=	=	=	=	=	=	_NONE	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	0.07	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	0	0	0	0	0	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	""""""	0	""""""	IDS_PROPITEM_TXT_000001	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
6	II_WEA_SWO_LEAGENDG	IDS_PROPITEM_TXT_003946	1	1	IK1_WEAPON	IK2_WEAPON_DIRECT	IK3_SWD	JOB_MERCENARY	TRUE	=	=	400000	7200000	100	180	HD_ONE	=	PARTS_RWEAPON	=	0	=	=	105	200	=	1	=	=	=	322	324	_NONE	0	0	0	0	0	=	WT_MELEE_SWD	AS_HORIZONTAL	AS_DIAGONAL	AS_VERTICAL	AS_THRUST	=	=	=	=	=	0.085	=	AR_SHORT	=	DST_ADJ_HITRATE	DST_ATTACKSPEED	=	10	300	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_HIT_SWORD01	=	=	=	=	=	=	=	=	=	WEAPON_UNIQUE	=	II_WEA_SWO_LEAGENDGUM	=	=	=	=	0	0	0	0	0	0	=	=	SND_ITEM_DROPDING1	=	=	=	=	=	=	=	=	=	105	=	SND_PC_DMGSWDM	SND_PC_DMGSWDC	"""Itm_WeaSwoLegendG.dds"""	0	""""""	IDS_PROPITEM_TXT_003947	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
6	II_WEA_SWT_LEAGENDG	IDS_PROPITEM_TXT_003948	1	1	IK1_WEAPON	IK2_WEAPON_DIRECT	IK3_SWD	JOB_KNIGHT	TRUE	=	=	400000	7200000	100	180	HD_TWO	=	PARTS_RWEAPON	=	0	=	=	105	200	=	1	=	=	=	392	394	_NONE	0	0	0	0	0	=	WT_MELEE_SWD	AS_HORIZONTAL	AS_DIAGONAL	AS_VERTICAL	AS_THRUST	=	=	=	=	=	0.035	=	AR_SHORT	=	DST_STR	DST_ATTACKSPEED	=	2	360	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_HIT_SWORD01	=	=	=	=	=	=	=	=	=	WEAPON_UNIQUE	=	II_WEA_SWT_LEAGENDGUM	=	=	=	=	0	0	0	0	0	0	=	=	SND_ITEM_DROPDING1	=	=	=	=	=	=	=	=	=	105	=	SND_PC_DMGSWDH	SND_PC_DMGSWDC	"""itm_WeaSwtLegendG.dds"""	0	""""""	IDS_PROPITEM_TXT_003949	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
6	II_WEA_AXE_LEAGENDG	IDS_PROPITEM_TXT_003950	1	1	IK1_WEAPON	IK2_WEAPON_DIRECT	IK3_AXE	JOB_MERCENARY	TRUE	=	=	400000	8000000	100	180	HD_ONE	=	PARTS_RWEAPON	=	0	=	=	105	200	=	1	=	=	=	320	322	_NONE	0	0	0	0	0	=	WT_MELEE_AXE	AS_DIAGONAL	AS_VERTICAL	AS_HORIZONTAL	AS_THRUST	=	=	=	=	=	0.06	=	AR_SHORT	=	DST_CRITICAL_BONUS	DST_CHR_CHANCECRITICAL	=	40	20	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_HIT_SWORD01	=	=	=	=	=	=	=	=	=	WEAPON_UNIQUE	=	II_WEA_AXE_LEAGENDGUM	=	=	=	=	0	0	0	0	0	0	=	=	SND_ITEM_DROPDING1	=	=	=	=	=	=	=	=	=	105	=	SND_PC_DMGSWDM	SND_PC_DMGSWDC	"""Itm_WeaAxeLegendG.dds"""	0	""""""	IDS_PROPITEM_TXT_003951	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
6	II_WEA_AXT_LEAGENDG	IDS_PROPITEM_TXT_003952	1	1	IK1_WEAPON	IK2_WEAPON_DIRECT	IK3_AXE	JOB_KNIGHT	TRUE	=	=	400000	8000000	100	180	HD_TWO	=	PARTS_RWEAPON	=	0	=	=	105	200	=	1	=	=	=	400	409	_NONE	0	0	0	0	0	=	WT_MELEE_AXE	AS_DIAGONAL	AS_VERTICAL	AS_HORIZONTAL	AS_THRUST	=	=	=	=	=	0.03	=	AR_SHORT	=	DST_HP_MAX_RATE	DST_STR	=	18	6	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_HIT_SWORD01	=	=	=	=	=	=	=	=	=	WEAPON_UNIQUE	=	II_WEA_AXT_LEAGENDGUM	=	=	=	=	0	0	0	0	0	0	=	=	SND_ITEM_DROPDING1	=	=	=	=	=	=	=	=	=	105	=	SND_PC_DMGSWDM	SND_PC_DMGSWDC	"""itm_WeaAxtLegendG.dds"""	0	""""""	IDS_PROPITEM_TXT_003953	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
6	II_WEA_KNU_LEAGENDG	IDS_PROPITEM_TXT_003954	1	1	IK1_WEAPON	IK2_WEAPON_DIRECT	IK3_KNUCKLEHAMMER	JOB_ASSIST	TRUE	=	=	400000	8800000	100	180	HD_ONE	=	PARTS_RWEAPON	=	0	=	=	105	200	=	1	=	=	=	322	324	_NONE	0	0	0	0	0	=	WT_MELEE_KNUCKLE	AS_DIAGONAL	AS_VERTICAL	AS_HORIZONTAL	AS_THRUST	=	=	=	=	=	0.07	=	AR_SHORT	=	DST_CRITICAL_BONUS	DST_ATTACKSPEED	=	38	200	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_HIT_KNUCKLE01	=	=	=	=	=	=	=	=	=	WEAPON_UNIQUE	=	II_WEA_KNU_LEAGENDGUM	=	=	=	=	0	0	0	0	0	0	=	=	SND_ITEM_DROPDING1	=	=	=	=	=	=	=	=	=	105	=	SND_PC_DMGCHEM	SND_PC_DMGCHEC	"""Itm_WeaKnuLegendG.dds"""	0	""""""	IDS_PROPITEM_TXT_003955	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
6	II_WEA_CHE_LEAGENDG	IDS_PROPITEM_TXT_003956	1	1	IK1_WEAPON	IK2_WEAPON_DIRECT	IK3_CHEERSTICK	JOB_ASSIST	TRUE	=	=	400000	7200000	100	180	HD_TWO	=	PARTS_RWEAPON	=	0	PARTS_LWEAPON	=	105	200	=	1	=	=	=	322	324	_NONE	0	0	0	0	0	=	WT_MELEE_STICK	AS_DIAGONAL	AS_VERTICAL	AS_HORIZONTAL	AS_THRUST	=	=	=	=	=	0.05	=	AR_SHORT	=	DST_INT	=	=	20	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_HIT_STICK01	=	=	=	=	=	=	=	=	=	WEAPON_UNIQUE	=	II_WEA_CHE_LEAGENDGUM	=	=	=	=	0	0	0	0	0	0	=	=	SND_ITEM_DROPDING1	=	=	=	=	=	=	=	=	=	105	=	SND_PC_DMGCHEB	SND_PC_DMGCHEC	"""Itm_WeaCheLegendG.dds"""	0	""""""	IDS_PROPITEM_TXT_003957	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
6	II_WEA_WAN_LEAGENDG	IDS_PROPITEM_TXT_003958	1	1	IK1_WEAPON	IK2_WEAPON_MAGIC	IK3_WAND	JOB_MAGICIAN	TRUE	=	=	400000	2400000	100	180	HD_ONE	=	PARTS_RWEAPON	=	0	=	=	105	200	=	1	=	=	=	322	324	_NONE	0	0	0	0	0	=	WT_MAGIC_WAND	=	=	=	=	=	=	=	=	=	0.025	=	AR_RANGE	=	DST_SPELL_RATE	DST_HP_MAX_RATE	=	15	10	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_FIR_WAND01	XI_FIR_WAND01	=	=	=	=	=	=	=	=	=	WEAPON_UNIQUE	=	II_WEA_WAN_LEAGENDGUM	=	=	=	=	0	0	0	0	0	0	=	=	SND_ITEM_DROPDING1	=	=	=	=	=	=	=	=	=	105	=	SND_PC_DMGWANB	SND_PC_DMGWANC	"""Itm_WeaWanLegendG.dds"""	0	""""""	IDS_PROPITEM_TXT_003959	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
6	II_WEA_STA_LEAGENDG	IDS_PROPITEM_TXT_003960	1	1	IK1_WEAPON	IK2_WEAPON_MAGIC	IK3_STAFF	JOB_MAGICIAN	TRUE	=	=	400000	2800000	100	180	HD_TWO	=	PARTS_RWEAPON	=	0	PARTS_LWEAPON	=	105	200	=	1	=	=	=	317	320	_NONE	0	0	0	6	6	=	WT_MELEE_STAFF	=	=	=	=	=	=	=	=	=	0.045	=	AR_SHORT	=	DST_INT	DST_SPELL_RATE	=	5	10	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_HIT_STICK01	=	=	=	=	=	=	=	=	=	WEAPON_UNIQUE	=	II_WEA_STA_LEAGENDGUM	=	=	=	=	0	0	0	0	0	0	=	=	SND_ITEM_DROPDING1	=	=	=	=	=	=	=	=	=	105	=	SND_PC_DMGSWD	SND_PC_DMGSWDC	"""Itm_WeaStaLegendG.dds"""	0	""""""	IDS_PROPITEM_TXT_003961	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
6	II_WEA_BOW_LEAGENDG	IDS_PROPITEM_TXT_003962	1	1	IK1_WEAPON	IK2_WEAPON_DIRECT	IK3_BOW	JOB_ACROBAT	TRUE	=	=	400000	7200000	100	180	HD_TWO	=	PARTS_RWEAPON	=	0	PARTS_LWEAPON	=	105	200	=	1	=	IK2_BULLET	=	292	294	_NONE	0	0	0	0	0	=	WT_RANGE_BOW	=	=	=	=	=	=	=	=	=	0.07	=	AR_WAND	=	DST_CRITICAL_BONUS	DST_ATTACKSPEED	=	40	200	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_HIT_BOW01	=	=	=	=	=	=	=	=	=	WEAPON_UNIQUE	=	II_WEA_BOW_LEAGENDGUM	=	=	=	=	0	0	0	0	0	0	=	=	SND_ITEM_DROPDING1	=	=	=	=	=	=	=	=	=	105	=	SND_PC_DMGBOWB	SND_PC_DMGBOWC	"""Itm_WeaBowLegendG.dds"""	0	""""""	IDS_PROPITEM_TXT_003963	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
6	II_WEA_YOY_LEAGENDG	IDS_PROPITEM_TXT_003964	1	1	IK1_WEAPON	IK2_WEAPON_DIRECT	IK3_YOYO	JOB_ACROBAT	TRUE	=	=	400000	7200000	100	180	HD_TWO	=	PARTS_RWEAPON	=	0	PARTS_LWEAPON	=	105	200	=	1	=	=	=	258	260	_NONE	0	0	0	0	0	=	WT_MELEE_YOYO	=	=	=	=	=	=	=	=	=	0.075	=	AR_HRANGE	=	DST_HP_MAX_RATE	DST_ATTACKSPEED	=	15	200	=	=	=	=	=	=	=	SI_GEN_KNOCK_BACK	=	20	=	=	=	=	=	=	=	=	=	=	=	=	XI_ITEM_YOYO_ATK6	XI_HIT_YOY01	=	=	=	=	=	=	=	=	=	WEAPON_UNIQUE	=	II_WEA_YOY_LEAGENDGUM	=	=	=	=	0	0	0	0	0	0	=	=	SND_ITEM_DROPDING1	=	=	=	=	=	=	=	=	=	105	=	SND_PC_DMGYOYB	SND_PC_DMGYOYC	"""Itm_WeaYoyLegendG.dds"""	0	""""""	IDS_PROPITEM_TXT_003965	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
7	II_WEA_SWO_BLOODY	IDS_PROPITEM_TXT_007515	1	1	IK1_WEAPON	IK2_WEAPON_DIRECT	IK3_SWD	JOB_MERCENARY	TRUE	=	=	500000	7200000	100	180	HD_ONE	=	PARTS_RWEAPON	=	0	=	=	110	200	=	1	=	=	=	338	340	_NONE	0	0	0	0	0	=	WT_MELEE_SWD	AS_HORIZONTAL	AS_DIAGONAL	AS_VERTICAL	AS_THRUST	=	=	=	=	=	0.085	=	AR_SHORT	=	DST_CRITICAL_BONUS	DST_CHR_CHANCECRITICAL	DST_ATTACKSPEED	40	20	300	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_HIT_SWORD01	=	=	=	=	=	=	=	=	=	WEAPON_UNIQUE	=	II_WEA_SWO_BLOODYUM	=	10000	=	=	0	0	0	0	0	0	=	=	SND_ITEM_DROPDING1	=	=	=	=	=	=	=	=	=	120	=	SND_PC_DMGSWDM	SND_PC_DMGSWDC	"""Itm_WeaSwoBloody.dds"""	0	""""""	IDS_PROPITEM_TXT_007516	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
7	II_WEA_SWT_BLOODY	IDS_PROPITEM_TXT_007517	1	1	IK1_WEAPON	IK2_WEAPON_DIRECT	IK3_SWD	JOB_KNIGHT	TRUE	=	=	500000	7200000	100	180	HD_TWO	=	PARTS_RWEAPON	=	0	=	=	110	200	=	1	=	=	=	412	414	_NONE	0	0	0	0	0	=	WT_MELEE_SWD	AS_HORIZONTAL	AS_DIAGONAL	AS_VERTICAL	AS_THRUST	=	=	=	=	=	0.035	=	AR_SHORT	=	DST_STR	DST_BLOCK_RANGE	DST_HP_MAX_RATE	6	10	20	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_HIT_SWORD01	=	=	=	=	=	=	=	=	=	WEAPON_UNIQUE	=	II_WEA_SWT_BLOODYUM	=	10000	=	=	0	0	0	0	0	0	=	=	SND_ITEM_DROPDING1	=	=	=	=	=	=	=	=	=	120	=	SND_PC_DMGSWDH	SND_PC_DMGSWDC	"""itm_WeaSwtBloody.dds"""	0	""""""	IDS_PROPITEM_TXT_007518	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
7	II_WEA_AXE_BLOODY	IDS_PROPITEM_TXT_007519	1	1	IK1_WEAPON	IK2_WEAPON_DIRECT	IK3_AXE	JOB_MERCENARY	TRUE	=	=	500000	8000000	100	180	HD_ONE	=	PARTS_RWEAPON	=	0	=	=	110	200	=	1	=	=	=	336	338	_NONE	0	0	0	0	0	=	WT_MELEE_AXE	AS_DIAGONAL	AS_VERTICAL	AS_HORIZONTAL	AS_THRUST	=	=	=	=	=	0.06	=	AR_SHORT	=	DST_STA	DST_ADJDEF	DST_HP_MAX_RATE	10	75	15	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_HIT_SWORD01	=	=	=	=	=	=	=	=	=	WEAPON_UNIQUE	=	II_WEA_AXE_BLOODYUM	=	10000	=	=	0	0	0	0	0	0	=	=	SND_ITEM_DROPDING1	=	=	=	=	=	=	=	=	=	120	=	SND_PC_DMGSWDM	SND_PC_DMGSWDC	"""Itm_WeaAxeBloody.dds"""	0	""""""	IDS_PROPITEM_TXT_007520	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
7	II_WEA_AXT_BLOODY	IDS_PROPITEM_TXT_007521	1	1	IK1_WEAPON	IK2_WEAPON_DIRECT	IK3_AXE	JOB_KNIGHT	TRUE	=	=	500000	8000000	100	180	HD_TWO	=	PARTS_RWEAPON	=	0	=	=	110	200	=	1	=	=	=	420	429	_NONE	0	0	0	0	0	=	WT_MELEE_AXE	AS_DIAGONAL	AS_VERTICAL	AS_HORIZONTAL	AS_THRUST	=	=	=	=	=	0.03	=	AR_SHORT	=	DST_HP_MAX_RATE	DST_STR	DST_FP_MAX_RATE	18	10	10	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_HIT_SWORD01	=	=	=	=	=	=	=	=	=	WEAPON_UNIQUE	=	II_WEA_AXT_BLOODYUM	=	10000	=	=	0	0	0	0	0	0	=	=	SND_ITEM_DROPDING1	=	=	=	=	=	=	=	=	=	120	=	SND_PC_DMGSWDM	SND_PC_DMGSWDC	"""itm_WeaAxtBloody.dds"""	0	""""""	IDS_PROPITEM_TXT_007522	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
7	II_WEA_KNU_BLOODY	IDS_PROPITEM_TXT_007523	1	1	IK1_WEAPON	IK2_WEAPON_DIRECT	IK3_KNUCKLEHAMMER	JOB_ASSIST	TRUE	=	=	500000	8800000	100	180	HD_ONE	=	PARTS_RWEAPON	=	0	=	=	110	200	=	1	=	=	=	338	340	_NONE	0	0	0	0	0	=	WT_MELEE_KNUCKLE	AS_DIAGONAL	AS_VERTICAL	AS_HORIZONTAL	AS_THRUST	=	=	=	=	=	0.07	=	AR_SHORT	=	DST_CHR_DMG	DST_ADJDEF	DST_HP_MAX_RATE	250	100	20	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_HIT_KNUCKLE01	=	=	=	=	=	=	=	=	=	WEAPON_UNIQUE	=	II_WEA_KNU_BLOODYUM	=	10000	=	=	0	0	0	0	0	0	=	=	SND_ITEM_DROPDING1	=	=	=	=	=	=	=	=	=	120	=	SND_PC_DMGCHEM	SND_PC_DMGCHEC	"""Itm_WeaKnuBloody.dds"""	0	""""""	IDS_PROPITEM_TXT_007524	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
7	II_WEA_CHE_BLOODY	IDS_PROPITEM_TXT_007525	1	1	IK1_WEAPON	IK2_WEAPON_DIRECT	IK3_CHEERSTICK	JOB_ASSIST	TRUE	=	=	500000	7200000	100	180	HD_TWO	=	PARTS_RWEAPON	=	0	PARTS_LWEAPON	=	110	200	=	1	=	=	=	338	340	_NONE	0	0	0	0	0	=	WT_MELEE_STICK	AS_DIAGONAL	AS_VERTICAL	AS_HORIZONTAL	AS_THRUST	=	=	=	=	=	0.05	=	AR_SHORT	=	DST_INT	DST_SPELL_RATE	DST_MP_MAX_RATE	15	20	20	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_HIT_STICK01	=	=	=	=	=	=	=	=	=	WEAPON_UNIQUE	=	II_WEA_CHE_BLOODYUM	=	10000	=	=	0	0	0	0	0	0	=	=	SND_ITEM_DROPDING1	=	=	=	=	=	=	=	=	=	120	=	SND_PC_DMGCHEB	SND_PC_DMGCHEC	"""Itm_WeaCheBloody.dds"""	0	""""""	IDS_PROPITEM_TXT_007526	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
7	II_WEA_WAN_BLOODY2 	IDS_PROPITEM_TXT_007527	1	1	IK1_WEAPON	IK2_WEAPON_MAGIC	IK3_WAND	JOB_MAGICIAN	TRUE	=	=	500000	2400000	100	180	HD_ONE	=	PARTS_RWEAPON	=	0	=	=	110	200	=	1	=	=	=	338	340	_NONE	0	0	0	0	0	=	WT_MAGIC_WAND	=	=	=	=	=	=	=	=	=	0.025	=	AR_RANGE	=	DST_INT	DST_SPELL_RATE	DST_HP_MAX_RATE	10	15	20	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_FIR_WAND01	XI_FIR_WAND01	=	=	=	=	=	=	=	=	=	WEAPON_UNIQUE	=	II_WEA_WAN_BLOODY2UM	=	10000	=	=	0	0	0	0	0	0	=	=	SND_ITEM_DROPDING1	=	=	=	=	=	=	=	=	=	120	=	SND_PC_DMGWANB	SND_PC_DMGWANC	"""Itm_WeaWanBloody2.dds"""	0	""""""	IDS_PROPITEM_TXT_007528	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
7	II_WEA_STA_BLOODY	IDS_PROPITEM_TXT_007529	1	1	IK1_WEAPON	IK2_WEAPON_MAGIC	IK3_STAFF	JOB_MAGICIAN	TRUE	=	=	500000	2800000	100	180	HD_TWO	=	PARTS_RWEAPON	=	0	PARTS_LWEAPON	=	110	200	=	1	=	=	=	333	336	_NONE	0	0	0	6	6	=	WT_MELEE_STAFF	=	=	=	=	=	=	=	=	=	0.045	=	AR_SHORT	=	DST_INT	DST_SPELL_RATE	DST_MP_MAX_RATE	10	10	20	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_HIT_STICK01	=	=	=	=	=	=	=	=	=	WEAPON_UNIQUE	=	II_WEA_STA_BLOODYUM	=	10000	=	=	0	0	0	0	0	0	=	=	SND_ITEM_DROPDING1	=	=	=	=	=	=	=	=	=	120	=	SND_PC_DMGSWD	SND_PC_DMGSWDC	"""Itm_WeaStaBloody.dds"""	0	""""""	IDS_PROPITEM_TXT_007530	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
7	II_WEA_BOW_BLOODY	IDS_PROPITEM_TXT_007531	1	1	IK1_WEAPON	IK2_WEAPON_DIRECT	IK3_BOW	JOB_ACROBAT	TRUE	=	=	500000	7200000	100	180	HD_TWO	=	PARTS_RWEAPON	=	0	PARTS_LWEAPON	=	110	200	=	1	=	IK2_BULLET	=	307	309	_NONE	0	0	0	0	0	=	WT_RANGE_BOW	=	=	=	=	=	=	=	=	=	0.07	=	AR_WAND	=	DST_CRITICAL_BONUS	DST_ATTACKSPEED	DST_MP_MAX_RATE	40	200	20	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	=	XI_HIT_BOW01	=	=	=	=	=	=	=	=	=	WEAPON_UNIQUE	=	II_WEA_BOW_BLOODYUM	=	10000	=	=	0	0	0	0	0	0	=	=	SND_ITEM_DROPDING1	=	=	=	=	=	=	=	=	=	120	=	SND_PC_DMGBOWB	SND_PC_DMGBOWC	"""Itm_WeaBowBloody.dds"""	0	""""""	IDS_PROPITEM_TXT_007532	1	300	0	0	1	0	0	0	1	0	2	=	=	=	=	=	=	=	=	=	=	1	1	1	1	1	0
